x	y	xdot	ydot	theta	thetadot	cl	cr
1.009376621246337891e+01	2.317905616760253906e+01	3.806214630603790283e-01	-4.915100574493408203e+00	-5.316785722970962524e-02	-2.171975523233413696e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.010033607482910156e+01	2.309439086914062500e+01	3.941834568977355957e-01	-5.079685211181640625e+00	-5.691712349653244019e-02	-2.249542623758316040e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.010713100433349609e+01	2.300698089599609375e+01	4.077398180961608887e-01	-5.244347095489501953e+00	-6.079573184251785278e-02	-2.327109277248382568e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.011415290832519531e+01	2.291682624816894531e+01	4.212899208068847656e-01	-5.409087181091308594e+00	-6.480345875024795532e-02	-2.404675334692001343e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.012139892578125000e+01	2.282392311096191406e+01	4.348331093788146973e-01	-5.573909282684326172e+00	-6.894057244062423706e-02	-2.482240647077560425e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.012887096405029297e+01	2.272827148437500000e+01	4.483687877655029297e-01	-5.738815784454345703e+00	-7.320684194564819336e-02	-2.559805512428283691e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.013656806945800781e+01	2.262987136840820312e+01	4.618961513042449951e-01	-5.903808593750000000e+00	-7.760234177112579346e-02	-2.637369632720947266e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.014449024200439453e+01	2.252871894836425781e+01	4.754144847393035889e-01	-6.068891525268554688e+00	-8.212721347808837891e-02	-2.714933454990386963e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.015263843536376953e+01	2.242481422424316406e+01	4.889229238033294678e-01	-6.234066486358642578e+00	-8.678136020898818970e-02	-2.792496085166931152e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.016100215911865234e+01	2.231815528869628906e+01	5.018616914749145508e-01	-6.399287223815917969e+00	-9.155941754579544067e-02	-2.866857647895812988e-01	0.000000000000000000e+00	0.000000000000000000e+00
