x	y	xdot	ydot	theta	thetadot	cl	cr
1.668034172058105469e+01	2.017962455749511719e+01	4.292640388011932373e-01	-8.915017127990722656e+00	4.056170880794525146e-01	-2.813278734683990479e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.668746185302734375e+01	2.002828598022460938e+01	4.271372556686401367e-01	-9.080070495605468750e+00	4.009527266025543213e-01	-2.798632979393005371e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.669454383850097656e+01	1.987419509887695312e+01	4.247615933418273926e-01	-9.245209693908691406e+00	3.963151276111602783e-01	-2.782503962516784668e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.670158195495605469e+01	1.971735000610351562e+01	4.221531152725219727e-01	-9.410424232482910156e+00	3.917067348957061768e-01	-2.765000462532043457e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.670857238769531250e+01	1.955775070190429688e+01	4.193271696567535400e-01	-9.575704574584960938e+00	3.871296644210815430e-01	-2.746222019195556641e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.671551322937011719e+01	1.939539527893066406e+01	4.162984192371368408e-01	-9.741042137145996094e+00	3.825858533382415771e-01	-2.726263403892517090e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.672239875793457031e+01	1.923028373718261719e+01	4.130809903144836426e-01	-9.906431198120117188e+00	3.780770003795623779e-01	-2.705215215682983398e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.672922897338867188e+01	1.906241607666015625e+01	4.096883237361907959e-01	-1.007186222076416016e+01	3.736051321029663086e-01	-2.683162093162536621e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.673600006103515625e+01	1.889179039001464844e+01	4.061332046985626221e-01	-1.023732852935791016e+01	3.691715002059936523e-01	-2.660187482833862305e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.674270820617675781e+01	1.871840667724609375e+01	4.024280011653900146e-01	-1.040282440185546875e+01	3.647774755954742432e-01	-2.636371254920959473e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.674935150146484375e+01	1.854226303100585938e+01	3.985842764377593994e-01	-1.056834316253662109e+01	3.604245483875274658e-01	-2.611781656742095947e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.675592994689941406e+01	1.836336135864257812e+01	3.946133553981781006e-01	-1.073387908935546875e+01	3.561138510704040527e-01	-2.586490511894226074e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.676243782043457031e+01	1.818169975280761719e+01	3.905258178710937500e-01	-1.089942836761474609e+01	3.518464565277099609e-01	-2.560564875602722168e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.676746177673339844e+01	1.800545310974121094e+01	3.014731705188751221e-01	-1.057484245300292969e+01	3.491808474063873291e-01	-1.599395722150802612e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.677255630493164062e+01	1.782650184631347656e+01	3.056763112545013428e-01	-1.073701858520507812e+01	3.464734554290771484e-01	-1.624504327774047852e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.677634239196777344e+01	1.765302276611328125e+01	2.271655350923538208e-01	-1.040879917144775391e+01	3.452868461608886719e-01	-7.119429111480712891e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.677853775024414062e+01	1.748505592346191406e+01	1.317121833562850952e-01	-1.007798671722412109e+01	3.451179862022399902e-01	-1.013748627156019211e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.678094673156738281e+01	1.731444168090820312e+01	1.445154547691345215e-01	-1.023689746856689453e+01	3.448197245597839355e-01	-1.789491996169090271e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.678094673156738281e+01	1.714919853210449219e+01	-1.173756663774838671e-05	-9.914622306823730469e+00	3.446511030197143555e-01	-1.011310331523418427e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.677842140197753906e+01	1.698929023742675781e+01	-1.515498608350753784e-01	-9.594513893127441406e+00	3.444832563400268555e-01	-1.006943453103303909e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.677610969543457031e+01	1.682673263549804688e+01	-1.387436389923095703e-01	-9.753430366516113281e+00	3.441860675811767578e-01	-1.782700233161449432e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.677139282226562500e+01	1.666954803466796875e+01	-2.830207645893096924e-01	-9.431080818176269531e+00	3.440174460411071777e-01	-1.010758988559246063e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.676415443420410156e+01	1.651770019531250000e+01	-4.342528283596038818e-01	-9.110875129699707031e+00	3.438497185707092285e-01	-1.006493344902992249e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.675712966918945312e+01	1.636320304870605469e+01	-4.214437603950500488e-01	-9.269801139831542969e+00	3.435527980327606201e-01	-1.782189495861530304e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.674770545959472656e+01	1.621408081054687500e+01	-5.654131174087524414e-01	-8.947360038757324219e+00	3.433844745159149170e-01	-1.010221615433692932e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.673576736450195312e+01	1.607029724121093750e+01	-7.163392305374145508e-01	-8.627059936523437500e+00	3.432168662548065186e-01	-1.005932129919528961e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.672404098510742188e+01	1.592386436462402344e+01	-7.035272717475891113e-01	-8.785991668701171875e+00	3.429198861122131348e-01	-1.781661435961723328e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.670992088317871094e+01	1.578280639648437500e+01	-8.471892476081848145e-01	-8.463459968566894531e+00	3.427517116069793701e-01	-1.009694114327430725e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.669601440429687500e+01	1.563910007476806641e+01	-8.343753218650817871e-01	-8.622400283813476562e+00	3.424541950225830078e-01	-1.785408146679401398e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.667971801757812500e+01	1.550077056884765625e+01	-9.777731299400329590e-01	-8.299792289733886719e+00	3.422859609127044678e-01	-1.009318511933088303e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.666091537475585938e+01	1.536778163909912109e+01	-1.128167867660522461e+00	-7.979325294494628906e+00	3.421184718608856201e-01	-1.005044765770435333e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.664232635498046875e+01	1.523214340209960938e+01	-1.115350842475891113e+00	-8.138273239135742188e+00	3.418217003345489502e-01	-1.780766248703002930e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.662135124206542969e+01	1.510188388824462891e+01	-1.258479356765747070e+00	-7.815583705902099609e+00	3.416535854339599609e-01	-1.008808054029941559e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.660058975219726562e+01	1.496897506713867188e+01	-1.245660066604614258e+00	-7.974537849426269531e+00	3.413562774658203125e-01	-1.784529350697994232e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.657744789123535156e+01	1.484144592285156250e+01	-1.388524055480957031e+00	-7.651771068572998047e+00	3.411882519721984863e-01	-1.008469983935356140e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.655180740356445312e+01	1.471926021575927734e+01	-1.538387179374694824e+00	-7.331139087677001953e+00	3.410209417343139648e-01	-1.004176493734121323e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.652638053894042969e+01	1.459442520141601562e+01	-1.525565028190612793e+00	-7.490101337432861328e+00	3.407243788242340088e-01	-1.779893599450588226e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.649857711791992188e+01	1.447497081756591797e+01	-1.668159604072570801e+00	-7.167255878448486328e+00	3.405564725399017334e-01	-1.007919572293758392e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.647098731994628906e+01	1.435286712646484375e+01	-1.655335664749145508e+00	-7.326224327087402344e+00	3.402593135833740234e-01	-1.783634163439273834e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.644102668762207031e+01	1.423614501953125000e+01	-1.797666430473327637e+00	-7.003302097320556641e+00	3.400913476943969727e-01	-1.007583737373352051e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.641127967834472656e+01	1.411677360534667969e+01	-1.784840106964111328e+00	-7.162277221679687500e+00	3.397941589355468750e-01	-1.783302053809165955e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.637916374206542969e+01	1.400278568267822266e+01	-1.926943898200988770e+00	-6.839288234710693359e+00	3.396262526512145996e-01	-1.007189415395259857e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.634726142883300781e+01	1.388614749908447266e+01	-1.914115786552429199e+00	-6.998269081115722656e+00	3.393291532993316650e-01	-1.782897487282752991e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.631299400329589844e+01	1.377489376068115234e+01	-2.055993795394897461e+00	-6.675213336944580078e+00	3.391614258289337158e-01	-1.006809622049331665e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.627624702453613281e+01	1.366898918151855469e+01	-2.204875707626342773e+00	-6.354278087615966797e+00	3.389942944049835205e-01	-1.002552732825279236e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.623971366882324219e+01	1.356043434143066406e+01	-2.192044496536254883e+00	-6.513266563415527344e+00	3.386978209018707275e-01	-1.778274588286876678e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.620081901550292969e+01	1.345726585388183594e+01	-2.333653688430786133e+00	-6.190133094787597656e+00	3.385300636291503906e-01	-1.006280817091464996e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.616213798522949219e+01	1.335144710540771484e+01	-2.320820569992065430e+00	-6.349127292633056641e+00	3.382331728935241699e-01	-1.782000437378883362e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.612110137939453125e+01	1.325101470947265625e+01	-2.462165832519531250e+00	-6.025917530059814453e+00	3.380655348300933838e-01	-1.005922257900238037e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.608027839660644531e+01	1.314793300628662109e+01	-2.449330091476440430e+00	-6.184917926788330078e+00	3.377686142921447754e-01	-1.781646721065044403e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.603710365295410156e+01	1.305023860931396484e+01	-2.590449094772338867e+00	-5.861641883850097656e+00	3.376011252403259277e-01	-1.005546841770410538e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.599414348602294922e+01	1.294989490509033203e+01	-2.577611684799194336e+00	-6.020647525787353516e+00	3.373042047023773193e-01	-1.781267113983631134e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.594883537292480469e+01	1.285493946075439453e+01	-2.718504428863525391e+00	-5.697306156158447266e+00	3.371366560459136963e-01	-1.005191169679164886e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.590374088287353516e+01	1.275733375549316406e+01	-2.705664873123168945e+00	-5.856318473815917969e+00	3.368398249149322510e-01	-1.780918426811695099e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.585630226135253906e+01	1.266511821746826172e+01	-2.846331357955932617e+00	-5.532911300659179688e+00	3.366723358631134033e-01	-1.004814915359020233e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.580907726287841797e+01	1.257025241851806641e+01	-2.833489418029785156e+00	-5.691929340362548828e+00	3.363756537437438965e-01	-1.780533418059349060e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.575951194763183594e+01	1.248077774047851562e+01	-2.973930120468139648e+00	-5.368456363677978516e+00	3.362083137035369873e-01	-1.004450861364603043e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.571016025543212891e+01	1.238865280151367188e+01	-2.961086034774780273e+00	-5.527480125427246094e+00	3.359116911888122559e-01	-1.780174672603607178e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.565847206115722656e+01	1.230192089080810547e+01	-3.101300239562988281e+00	-5.203942298889160156e+00	3.357443809509277344e-01	-1.004084479063749313e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.560699748992919922e+01	1.221253776550292969e+01	-3.088454484939575195e+00	-5.362972259521484375e+00	3.354477882385253906e-01	-1.779802143573760986e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.555319023132324219e+01	1.212854862213134766e+01	-3.228443384170532227e+00	-5.039369583129882812e+00	3.352805078029632568e-01	-1.003682054579257965e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.549959659576416016e+01	1.204190826416015625e+01	-3.215595483779907227e+00	-5.198405742645263672e+00	3.349839746952056885e-01	-1.779402606189250946e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.544367408752441406e+01	1.196066284179687500e+01	-3.355357885360717773e+00	-4.874738216400146484e+00	3.348167538642883301e-01	-1.003327406942844391e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.538796520233154297e+01	1.187676620483398438e+01	-3.342507600784301758e+00	-5.033780097961425781e+00	3.345202803611755371e-01	-1.779056154191493988e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.532993125915527344e+01	1.179826545715332031e+01	-3.482043981552124023e+00	-4.710047721862792969e+00	3.343530893325805664e-01	-1.002959907054901123e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.527211093902587891e+01	1.171711349487304688e+01	-3.469192028045654297e+00	-4.869095325469970703e+00	3.340567052364349365e-01	-1.778679713606834412e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.521196937561035156e+01	1.164135837554931641e+01	-3.608502626419067383e+00	-4.545298099517822266e+00	3.338895738124847412e-01	-1.002568751573562622e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.515204143524169922e+01	1.156295204162597656e+01	-3.595648765563964844e+00	-4.704351902008056641e+00	3.335932791233062744e-01	-1.778280735015869141e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.508979606628417969e+01	1.148994350433349609e+01	-3.734733819961547852e+00	-4.380490303039550781e+00	3.334262073040008545e-01	-1.002209633588790894e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.502776432037353516e+01	1.141428470611572266e+01	-3.721877336502075195e+00	-4.539549827575683594e+00	3.331298530101776123e-01	-1.777936331927776337e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.496594715118408203e+01	1.133597469329833984e+01	-3.709019422531127930e+00	-4.698615074157714844e+00	3.327043056488037109e-01	-2.553653530776500702e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.490193843841552734e+01	1.126309585571289062e+01	-3.840500593185424805e+00	-4.372754096984863281e+00	3.325365483760833740e-01	-1.006357185542583466e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.483814430236816406e+01	1.118756580352783203e+01	-3.827640771865844727e+00	-4.531824588775634766e+00	3.322395682334899902e-01	-1.782075129449367523e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.477204418182373047e+01	1.111743640899658203e+01	-3.966020822525024414e+00	-4.207763195037841797e+00	3.320727348327636719e-01	-1.001140102744102478e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.470615863800048828e+01	1.104465579986572266e+01	-3.953158378601074219e+00	-4.366840362548828125e+00	3.317765593528747559e-01	-1.776863262057304382e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.463796901702880859e+01	1.097727680206298828e+01	-4.091356754302978516e+00	-4.042726993560791016e+00	3.316097557544708252e-01	-1.000744756311178207e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.456999397277832031e+01	1.090724658966064453e+01	-4.078492164611816406e+00	-4.201810836791992188e+00	3.313136994838714600e-01	-1.776465214788913727e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.449971961975097656e+01	1.084261894226074219e+01	-4.216464996337890625e+00	-3.877633810043334961e+00	3.311469852924346924e-01	-1.000361237674951553e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.442965984344482422e+01	1.077534008026123047e+01	-4.203598976135253906e+00	-4.036722660064697266e+00	3.308509290218353271e-01	-1.776077225804328918e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.435981464385986328e+01	1.070541000366210938e+01	-4.190731048583984375e+00	-4.195817470550537109e+00	3.304256498813629150e-01	-2.551789022982120514e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.428779602050781250e+01	1.064091587066650391e+01	-4.321096897125244141e+00	-3.869658470153808594e+00	3.302582204341888428e-01	-1.004528999328613281e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.421599197387695312e+01	1.057376956939697266e+01	-4.308227539062500000e+00	-4.028758525848388672e+00	3.299615085124969482e-01	-1.780235022306442261e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.414190006256103516e+01	1.051202964782714844e+01	-4.445496082305908203e+00	-3.704383134841918945e+00	3.297950029373168945e-01	-9.993104264140129089e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.406802272796630859e+01	1.044763851165771484e+01	-4.432623863220214844e+00	-3.863489627838134766e+00	3.294991552829742432e-01	-1.775041222572326660e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.399186134338378906e+01	1.038865375518798828e+01	-4.569711208343505859e+00	-3.539062976837158203e+00	3.293326795101165771e-01	-9.989013895392417908e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.391591358184814453e+01	1.032701778411865234e+01	-4.556837558746337891e+00	-3.698175430297851562e+00	3.290369212627410889e-01	-1.774609647691249847e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.383768558502197266e+01	1.027079010009765625e+01	-4.693700790405273438e+00	-3.373685836791992188e+00	3.288705050945281982e-01	-9.985197335481643677e-03	0.000000000000000000e+00	0.000000000000000000e+00
